TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Target,Cluster
307.24,2058,1,38,0,19.0,3,136.0,2.0,1670.7200000000003,207,0,0
50.52000000000001,1921,1,4,2,20.0,3,140.0,1.0,1121.1900000000005,360,0,0
820.46,624,0,13,2,53.0,1,243.0,1.0,5621.86,240,1,1
153.07,638,1,11,0,56.0,1,116.0,1.0,8873.43,342,1,1
52.93999999999997,1074,1,40,1,41.0,0,146.0,1.0,6990.92,284,2,2
384.41,710,1,17,0,60.0,1,65.0,1.0,7831.56,230,1,1
235.42,1263,1,31,1,51.0,2,175.0,1.0,6173.23,282,2,2
114.23000000000002,1038,1,9,0,56.0,0,64.0,1.0,9523.72,12,2,2
12.620000000000005,819,1,12,1,33.0,0,61.00000000000001,1.0,6420.47,160,1,1
997.37,2420,1,13,0,23.0,3,145.0,1.0,1146.0900000000001,60,0,0
373.52,1781,1,7,0,35.0,1,235.0,1.0,6430.41,292,0,0
336.05,750,1,35,1,28.0,3,164.0,1.0,1635.0500000000002,349,1,1
366.93,2352,1,15,2,66.0,2,33.0,1.0,6697.79,309,0,0
112.27000000000001,1970,1,39,1,58.0,0,102.0,1.0,7369.89,299,0,0
494.96,612,1,34,0,40.0,1,132.0,1.0,6903.68,131,1,1
561.58,1154,1,34,2,65.0,0,23.0,1.0,11748.86,9,2,2
440.94,1708,1,35,2,42.0,0,148.0,1.0,7303.23,298,0,0
71.9,333,1,20,1,29.0,0,51.0,1.0,10619.35,343,1,1
256.66,1292,0,33,2,54.0,2,137.0,1.0,1794.5,32,2,2
166.55,1280,0,15,1,59.0,0,99.0,1.0,12970.21,193,2,2
276.26,286,1,21,1,56.0,0,143.0,1.0,120.89000000000033,323,1,1
35.45999999999998,1301,1,16,0,67.0,0,164.0,1.0,5692.31,229,2,2
38.139999999999986,655,1,32,1,50.0,1,165.0,1.0,9879.87,53,1,1
506.26,2388,0,3,0,64.0,2,86.0,1.0,6266.65,329,0,0
736.32,685,1,16,2,31.0,0,27.999999999999986,1.0,14268.95,240,1,1
389.43,2242,0,2,0,52.0,1,151.0,1.0,6449.83,273,0,0
25.579999999999984,2149,1,29,0,60.0,1,166.0,1.0,6741.41,6,0,0
446.1,1750,1,39,0,25.0,3,243.0,1.0,1008.4400000000005,127,0,0
147.73999999999998,1647,1,33,1,23.0,3,15.0,1.0,1711.7799999999997,354,2,2
1228.81,334,1,37,0,26.0,3,254.0,1.0,1821.0,162,1,1
46.22999999999999,973,1,14,2,77.0,2,282.0,1.0,5107.75,203,2,2
265.37,962,1,42,1,33.0,1,77.0,1.0,5229.95,177,2,2
342.57,217,1,4,2,20.0,3,91.0,1.0,339.15999999999985,208,1,1
417.26,401,0,27,2,32.0,0,45.0,1.0,10442.48,329,1,1
33.629999999999995,2066,1,8,2,63.0,2,76.0,1.0,4324.4,268,0,0
64.57999999999998,2298,1,12,1,55.0,2,173.0,1.0,6292.29,303,0,0
23.230000000000018,729,0,24,1,21.0,3,122.0,1.0,269.0100000000002,211,1,1
278.88,1824,1,18,1,64.0,0,179.0,2.0,1334.0900000000001,201,0,0
285.49,1480,0,5,1,53.0,0,109.0,1.0,6366.84,350,2,2
71.87,109,1,26,0,22.0,3,258.0,1.0,1839.1,343,1,1
308.8,2448,1,3,0,53.0,2,41.0,1.0,3966.54,216,0,0
288.43,830,1,31,1,66.0,2,72.0,1.0,4577.09,157,1,1
147.46,1903,0,0,2,65.0,0,205.0,1.0,7458.03,307,0,0
214.15,2033,1,43,1,32.0,1,217.0,1.0,6397.29,275,0,0
71.34,1574,1,24,2,49.0,1,144.0,3.0,6345.03,200,2,2
170.36,581,1,16,0,30.0,0,118.0,1.0,6034.73,181,1,1
965.6600000000001,2384,1,33,0,53.0,1,32.0,1.0,765.8099999999995,155,0,0
736.53,852,1,30,0,55.0,1,120.0,1.0,9826.26,195,2,2
213.42,1368,1,8,0,45.0,1,17.0,1.0,3736.38,302,2,2
94.09,1695,1,24,1,27.0,3,203.0,1.0,646.8500000000004,246,0,0
91.23000000000005,863,2,4,0,72.0,2,86.0,1.0,6385.12,126,2,2
263.92,1362,0,36,1,57.0,2,233.0,1.0,4161.71,259,2,2
77.49999999999997,944,0,13,2,51.0,0,201.0,1.0,11079.77,112,2,2
3.6499999999999773,289,1,24,2,69.0,0,146.0,1.0,10017.11,277,1,1
43.879999999999995,2129,0,39,2,26.0,3,251.0,1.0,1644.0900000000001,118,0,0
224.79,1547,1,4,2,18.0,3,129.0,1.0,528.3800000000001,242,2,2
64.30000000000001,1638,1,21,0,55.0,2,67.0,1.0,7530.3,334,2,2
111.79000000000002,2450,1,17,2,62.0,0,49.0,1.0,10887.59,310,0,0
927.16,543,1,37,0,59.0,2,153.0,1.0,7104.61,237,1,1
613.7,365,0,13,1,61.0,2,37.0,1.0,7307.11,269,1,1
26.069999999999993,532,1,3,1,20.0,3,19.0,3.0,349.97999999999956,233,1,1
170.45,37,1,37,1,60.0,1,199.0,1.0,2284.41,174,1,1
344.27,1748,1,35,1,22.0,3,123.0,1.0,1918.3599999999997,194,0,0
872.72,744,1,42,2,22.0,3,288.0,1.0,503.0100000000002,265,1,1
292.95,312,1,22,1,37.0,1,56.0,1.0,1216.9099999999999,289,1,1
28.439999999999998,1615,1,14,0,18.0,3,243.0,1.0,1071.04,160,2,2
209.02,444,1,12,0,21.0,3,74.0,1.0,187.89999999999964,295,1,1
20.05000000000001,2259,1,6,0,72.0,2,171.0,1.0,7145.67,97,0,0
175.02,662,1,31,2,28.0,3,71.0,1.0,1493.88,178,1,1
89.5,1527,0,21,1,41.0,1,134.0,1.0,8658.95,158,2,2
69.95999999999998,1936,1,3,1,28.0,3,31.0,1.0,164.1199999999999,110,0,0
376.78,1493,0,26,2,21.0,3,88.0,1.0,841.6499999999996,86,2,2
148.53999999999996,2413,0,8,1,71.0,2,107.0,1.0,5677.05,328,0,0
388.77,2345,0,17,2,26.0,3,30.0,1.0,1658.4899999999998,281,0,0
100.38000000000002,2241,1,39,1,63.0,0,49.0,1.0,10171.68,175,0,0
137.23,657,1,14,1,64.0,0,63.0,1.0,13847.99,138,1,1
870.3,1593,1,38,0,51.0,2,229.0,1.0,3688.98,151,2,2
458.94,1306,1,11,1,52.0,1,180.0,1.0,5619.95,132,2,2
327.35,1800,0,22,1,20.0,3,175.0,1.0,342.0799999999999,295,0,0
757.15,116,1,33,2,53.0,1,38.0,1.0,4702.86,103,1,1
47.22999999999999,1409,0,22,2,73.0,2,160.0,1.0,6659.81,283,2,2
239.41,2054,0,43,2,42.0,0,248.0,1.0,7860.65,56,0,0
170.97,786,1,26,1,26.0,3,292.0,1.0,1265.27,88,1,1
262.43,1082,0,36,2,37.0,0,274.0,5.0,12841.01,83,2,2
659.15,200,1,4,0,22.0,3,204.0,1.0,1241.5900000000001,1,1,1
31.529999999999973,2404,1,18,2,25.0,3,283.0,1.0,874.9300000000003,10,0,0
111.66,1039,0,43,2,48.0,1,140.0,1.0,5716.72,73,2,2
250.01,2073,1,18,0,62.0,2,88.0,1.0,1541.48,346,0,0
554.15,718,1,33,0,49.0,0,108.0,1.0,14817.22,347,1,1
598.66,74,2,5,1,32.0,1,222.0,1.0,2587.11,317,1,1
28.379999999999995,898,1,34,1,55.0,0,98.0,1.0,173.69999999999982,153,2,2
16.80000000000001,2235,1,36,0,49.0,0,94.0,1.0,11847.07,208,0,0
896.79,2077,1,9,2,33.0,0,168.0,1.0,11146.74,22,0,0
159.0,463,1,19,0,49.0,1,38.0,1.0,369.78999999999996,132,1,1
56.31,1814,0,15,2,75.0,2,195.0,1.0,6396.08,109,0,0
203.99,137,1,30,2,52.0,2,215.0,1.0,4840.31,209,1,1
50.99000000000001,2043,1,11,1,29.0,0,76.0,1.0,1334.6,217,0,0
101.28,1555,0,6,2,32.0,1,75.0,1.0,2774.35,21,2,2
299.92,1883,1,10,0,27.0,3,122.0,1.0,1368.0,156,0,0
77.54000000000002,205,1,31,2,67.0,2,73.0,1.0,4536.38,239,1,1
18.350000000000023,1732,1,26,1,21.0,3,78.0,1.0,1293.3900000000003,223,0,0
732.53,924,0,38,0,26.0,3,116.0,1.0,441.53999999999996,350,2,2
65.11000000000001,1665,1,26,0,34.0,1,150.0,1.0,8485.14,152,2,2
67.07,1013,0,20,0,24.0,3,56.0,1.0,999.6199999999999,250,2,2
137.48,2239,1,39,1,55.0,0,47.0,1.0,14273.42,143,0,0
398.36,1179,1,8,0,22.0,3,56.0,1.0,1863.6999999999998,165,2,2
469.46,2098,1,27,0,20.0,3,149.0,1.0,8640.56,215,0,0
37.579999999999984,716,1,16,0,57.0,0,182.0,1.0,259.4399999999996,350,1,1
160.24,1444,1,42,0,31.0,1,15.0,1.0,5526.97,164,2,2
315.39,959,0,27,1,23.0,3,93.0,1.0,929.6000000000004,105,2,2
434.17,35,1,1,0,21.0,3,148.0,5.0,5335.44,207,1,1
165.91,526,1,17,0,26.0,3,84.0,1.0,587.1199999999999,179,1,1
211.36,1714,1,37,1,47.0,1,194.0,1.0,4760.34,300,0,0
241.45,1327,1,32,2,26.0,3,158.0,1.0,1594.04,139,2,2
23.24000000000001,690,1,16,1,68.0,0,129.0,1.0,13777.79,271,1,1
70.87999999999997,2285,0,29,1,74.0,2,176.0,1.0,1794.65,3,0,0
1143.67,2485,1,1,2,66.0,2,111.0,1.0,7677.76,257,0,0
314.52,547,1,22,0,80.0,2,229.0,1.0,7071.32,21,1,1
181.81,965,0,2,2,78.0,2,122.0,1.0,7525.73,161,2,2
854.64,2095,1,13,1,56.0,2,118.0,1.0,2989.25,151,0,0
261.19,86,1,28,0,64.0,2,52.0,1.0,7620.6,205,1,1
220.68,1881,0,33,2,71.0,2,217.0,1.0,5549.2,42,0,0
11.860000000000014,1646,1,34,1,31.0,1,129.0,1.0,6782.61,149,2,2
122.65,1515,1,8,2,28.0,3,41.0,1.0,1968.5100000000002,34,2,2
395.16,1329,1,25,2,56.0,2,17.0,1.0,5340.73,291,2,2
704.69,1302,1,19,2,51.0,2,150.0,1.0,3267.84,267,2,2
369.89,1958,1,35,0,69.0,2,69.0,1.0,6941.47,303,0,0
10.920000000000016,1978,1,17,0,67.0,2,268.0,1.0,7567.2,125,0,0
199.14,1403,1,39,1,31.0,1,36.0,1.0,7001.25,268,2,2
109.43,81,1,10,3,70.0,2,140.0,1.0,1983.65,206,1,1
304.15,2246,1,1,1,20.0,3,40.0,1.0,686.9099999999999,234,0,0
620.54,575,0,29,1,28.0,3,98.0,1.0,213.35999999999967,63,1,1
757.79,7,1,5,2,22.0,3,117.0,1.0,1443.02,124,1,1
122.81,2001,1,38,1,52.0,0,12.0,1.0,8450.84,194,0,0
96.25,1363,1,15,2,61.0,2,171.0,1.0,7996.7,13,2,2
1431.33,121,1,5,0,30.0,0,49.0,1.0,5567.98,175,1,1
142.55,888,1,18,2,67.0,0,97.0,1.0,1262.6800000000003,63,2,2
35.94,825,0,14,1,23.0,3,141.0,1.0,1697.2799999999997,181,1,1
24.860000000000014,282,1,17,1,58.0,1,292.0,1.0,2591.65,340,1,1
103.07999999999998,2133,1,37,2,60.0,0,109.0,1.0,12002.16,235,0,0
116.26999999999998,2253,1,32,2,57.0,1,94.0,1.0,8726.92,325,0,0
363.84,1971,1,8,2,73.0,2,118.0,3.0,5415.64,194,0,0
108.75,1947,1,15,0,50.0,0,23.0,4.0,14829.85,235,0,0
50.900000000000034,741,0,17,2,28.0,3,150.0,1.0,1277.6999999999998,13,1,1
206.84,1709,1,30,1,20.0,3,154.0,1.0,454.65999999999985,266,0,0
37.39999999999998,2485,1,33,0,20.0,3,84.0,1.0,1519.5100000000002,344,0,0
154.21,2,1,24,2,46.0,1,75.0,1.0,8045.77,250,1,1
199.37,1194,1,6,2,24.0,3,79.0,1.0,1331.3000000000002,141,2,2
1360.0100000000002,1789,0,31,1,67.0,2,218.0,1.0,6601.5,334,0,0
18.230000000000018,563,1,26,0,56.0,1,27.999999999999986,1.0,8422.2,296,1,1
398.7,1575,1,0,0,47.0,0,276.0,1.0,7987.74,161,2,2
378.2,63,1,23,1,40.0,1,167.0,1.0,7372.81,278,1,1
124.74000000000001,2229,1,20,0,49.0,1,33.0,1.0,2987.97,114,0,0
17.100000000000023,2428,1,0,0,53.0,2,101.0,1.0,1619.54,281,0,0
287.05,695,1,25,0,22.0,3,212.0,1.0,1204.6500000000005,275,1,1
874.72,442,1,37,2,28.0,1,173.0,1.0,4630.58,114,1,1
1762.2800000000002,1859,1,22,0,24.0,3,150.0,1.0,1380.3400000000001,258,0,0
40.120000000000005,727,0,9,0,36.0,0,269.0,1.0,14304.38,256,1,1
125.0,1010,0,16,2,49.0,1,177.0,1.0,3215.76,312,2,2
348.44,2086,1,3,2,24.0,3,147.0,1.0,1022.9399999999996,212,0,0
128.4,546,1,40,0,69.0,2,31.0,1.0,2610.64,320,1,1
320.93,1141,1,1,2,55.0,1,178.0,1.0,9451.66,244,2,2
1.4100000000000819,1034,1,34,0,53.0,2,278.0,1.0,1244.17,340,2,2
50.52000000000001,648,1,20,1,54.0,0,293.0,1.0,12815.24,35,1,1
383.95,1761,0,36,2,31.0,1,143.0,1.0,9933.56,92,0,0
12.939999999999998,1587,1,14,1,23.0,3,158.0,1.0,921.2299999999996,249,2,2
329.75,2438,1,34,2,56.0,2,211.0,1.0,6009.43,214,0,0
981.76,1782,1,25,2,45.0,0,234.0,1.0,602.3599999999997,22,0,0
40.79000000000002,2157,1,25,0,18.0,3,80.0,1.0,1769.33,305,0,0
99.25,1165,0,31,2,63.0,2,93.0,1.0,2570.34,70,2,2
150.6,714,1,24,0,69.0,2,59.0,1.0,3240.14,67,1,1
29.5,1319,1,35,2,73.0,2,129.0,1.0,1229.3199999999997,187,2,2
54.34,2444,1,0,0,65.0,0,46.0,1.0,8019.89,323,0,0
18.25,1511,1,18,0,53.0,0,18.0,1.0,14328.29,140,2,2
633.87,2325,1,18,2,27.0,3,175.0,1.0,330.15999999999985,215,0,0
81.15,320,1,24,0,19.0,3,114.0,1.0,1595.2600000000002,164,1,1
83.94999999999999,1085,1,27,2,75.0,2,170.0,1.0,7413.18,14,2,2
410.4,901,0,41,0,61.0,2,78.0,1.0,2563.91,191,2,2
172.68,329,1,3,0,33.0,0,17.0,1.0,10724.95,86,1,1
139.87999999999997,141,1,7,0,34.0,1,162.0,1.0,2969.71,62,1,1
165.55,1837,1,9,1,28.0,3,115.0,1.0,761.7799999999997,152,0,0
53.78999999999999,2303,0,30,0,54.0,1,137.0,3.0,6229.36,84,0,0
285.69,2315,1,24,0,63.0,2,35.0,1.0,2552.54,96,0,0
532.4,1557,1,17,0,22.0,3,149.0,1.0,1033.73,204,2,2
293.85,1457,1,5,2,25.0,3,144.0,1.0,1919.9700000000003,188,2,2
27.939999999999998,2070,1,1,1,79.0,2,120.0,1.0,1893.44,127,0,0
270.36,443,1,28,0,25.0,3,37.0,1.0,1783.04,88,1,1
112.66000000000003,1729,1,30,2,29.0,1,176.0,3.0,852.9799999999996,95,0,0
506.03,1268,1,11,1,21.0,3,21.0,1.0,1123.8900000000008,183,2,2
206.95,1405,1,39,1,22.0,3,31.0,1.0,1817.65,73,2,2
350.96,1042,1,40,0,63.0,2,167.0,1.0,5463.94,100,2,2
261.63,976,1,6,1,20.0,3,150.0,1.0,477.02999999999975,190,2,2
46.120000000000005,1018,1,14,1,59.0,0,30.0,1.0,8874.01,129,2,2
27.25,538,0,18,1,63.0,2,92.0,1.0,5365.2,185,1,1
1353.9300000000003,2144,1,12,1,26.0,1,171.0,1.0,7858.41,147,0,0
331.66,1692,1,19,0,76.0,2,145.0,1.0,7216.3,120,0,0
667.95,1369,0,28,0,62.0,0,253.0,1.0,13558.56,116,2,2
49.84000000000003,1909,1,6,0,49.0,0,146.0,1.0,7872.04,53,0,0
556.04,1252,1,10,0,72.0,2,27.0,1.0,5200.04,75,2,2
88.06,2022,0,33,2,18.0,3,288.0,1.0,1779.85,160,0,0
745.95,2372,1,22,0,58.0,0,127.0,1.0,13264.14,360,0,0
67.25,1203,1,24,2,19.0,3,157.0,1.0,467.39999999999964,313,2,2
93.62999999999997,1542,1,27,0,29.0,1,141.0,1.0,9873.62,214,2,2
74.11000000000001,1299,1,38,1,22.0,4,49.0,1.0,1257.9,159,2,2
41.129999999999995,588,0,30,1,77.0,2,58.0,1.0,6067.54,220,1,1
192.02000000000004,2392,0,16,2,79.0,2,154.0,1.0,5169.07,159,0,0
291.27,1123,1,11,1,77.0,2,121.0,1.0,6878.86,233,2,2
296.46,2101,2,9,1,23.0,3,136.0,1.0,558.9899999999998,116,0,0
341.84,1150,0,12,1,27.0,3,89.0,1.0,1400.04,79,2,2
98.41,1070,1,34,2,27.0,3,48.0,1.0,912.71,142,2,2
109.28,1055,1,36,2,36.0,1,112.0,4.0,6338.35,58,2,2
27.50999999999999,1762,0,8,2,40.0,0,103.0,1.0,13645.63,4,0,0
207.71,2152,0,18,2,25.0,4,63.0,1.0,570.1000000000004,271,0,0
25.769999999999982,1294,0,36,2,45.0,0,277.0,1.0,11749.77,250,2,2
127.57,405,1,26,0,52.0,2,75.0,1.0,6118.2,261,1,1
392.05,1114,1,10,0,60.0,1,172.0,1.0,4383.69,2,2,2
521.01,1912,0,39,1,41.0,1,73.0,1.0,4004.55,44,0,0
849.76,1509,1,39,0,25.0,3,269.0,1.0,373.8800000000001,87,2,2
172.5,2134,1,8,2,68.0,0,31.0,1.0,6851.16,290,0,0
152.34,1905,1,29,1,55.0,0,115.0,1.0,6853.51,108,0,0
21.129999999999995,755,1,9,1,28.0,3,153.0,1.0,948.6999999999998,234,1,1
111.55000000000004,2456,1,10,0,46.0,0,101.0,1.0,12221.17,106,0,0
321.82,1282,0,33,1,32.0,1,43.000000000000014,1.0,6500.5,119,2,2
1294.81,2344,0,42,1,45.0,1,279.0,1.0,9927.75,320,0,0
148.77,609,1,38,1,67.0,2,175.0,1.0,2138.42,327,1,1
14.079999999999984,242,1,43,1,57.0,2,154.0,1.0,3908.65,124,1,1
566.33,1427,0,5,0,24.0,3,66.0,1.0,379.8199999999997,55,2,2
206.51,2382,2,16,0,51.0,2,275.0,1.0,3921.74,59,0,0
180.94,1334,1,33,1,75.0,2,57.0,1.0,7659.99,251,2,2
77.9,2441,1,42,1,21.0,3,128.0,1.0,664.7200000000003,138,0,0
318.92,914,0,42,1,21.0,3,60.0,1.0,1167.25,160,2,2
583.3,215,0,26,2,59.0,1,142.0,1.0,5896.01,293,1,1
100.68,84,1,22,2,63.0,2,139.0,1.0,1123.75,346,1,1
589.64,1764,1,5,2,62.0,2,210.0,1.0,2039.4,329,0,0
225.93,510,0,29,1,25.0,3,199.0,1.0,1864.27,136,1,1
651.55,487,1,31,2,72.0,2,82.0,1.0,2325.78,204,1,1
80.97,68,1,39,2,38.0,0,157.0,1.0,5926.31,163,1,1
191.89,1177,1,35,1,25.0,3,13.999999999999986,1.0,399.5699999999997,212,2,2
304.75,389,0,2,1,78.0,2,125.0,1.0,1916.3400000000001,38,1,1
201.53,2074,1,40,2,68.0,2,287.0,1.0,2732.86,357,0,0
8.449999999999989,269,1,30,0,22.0,3,141.0,1.0,1115.3000000000002,84,1,1
435.98,1899,1,23,1,30.0,1,105.0,1.0,7334.08,281,0,0
743.24,1240,0,16,2,19.0,3,109.0,1.0,1024.1900000000005,143,2,2
16.269999999999982,291,1,1,0,57.0,0,44.0,1.0,10971.32,161,1,1
290.86,1020,1,21,2,45.0,0,36.0,1.0,14631.88,261,2,2
85.73000000000002,422,1,41,0,41.0,0,266.0,1.0,14928.35,134,1,1
555.71,153,0,4,1,22.0,3,73.0,1.0,830.3699999999999,121,1,1
40.02999999999997,65,1,29,1,23.0,3,200.0,1.0,6408.8,344,1,1
73.00999999999999,1962,0,25,2,25.0,3,62.0,1.0,1997.33,229,0,0
346.12,2469,1,37,1,44.0,0,12.0,1.0,13084.27,276,0,0
1.9300000000000068,1972,1,6,1,47.0,0,175.0,5.0,5684.09,130,0,0
252.93,221,1,32,0,75.0,2,222.0,1.0,2760.37,90,1,1
238.54,654,1,16,0,19.0,3,12.0,4.0,868.9099999999999,55,1,1
58.69999999999999,441,1,27,3,67.0,0,141.0,1.0,8937.35,49,1,1
7.560000000000002,228,1,25,0,40.0,0,145.0,1.0,8528.72,56,1,1
540.4,360,1,15,1,45.0,0,272.0,1.0,425.77000000000044,29,1,1
264.14,1374,1,3,0,64.0,0,125.0,1.0,8459.26,58,2,2
248.15,1094,1,25,0,75.0,2,202.0,1.0,2649.23,150,2,2
24.339999999999975,2257,1,33,1,54.0,1,110.0,1.0,6659.12,180,0,0
428.61,51,1,13,0,66.0,0,62.0,1.0,11937.04,199,1,1
117.66,1410,0,22,1,39.0,0,126.0,1.0,6794.17,92,2,2
165.8,813,1,26,2,60.0,1,287.0,1.0,2064.76,94,1,1
289.18,1598,1,3,0,65.0,2,64.0,1.0,3139.75,287,2,2
125.38999999999999,1387,1,20,0,21.0,3,140.0,1.0,202.6899999999996,26,2,2
305.18,1022,1,6,2,58.0,2,216.0,1.0,4474.2,119,2,2
506.9,2055,0,15,1,64.0,0,56.0,1.0,11471.87,226,0,0
504.12,699,0,3,1,25.0,3,101.0,1.0,1107.2799999999997,257,1,1
42.09,139,1,10,1,29.0,1,118.0,1.0,5526.28,27,1,1
607.28,146,1,3,0,32.0,0,84.0,1.0,9679.68,233,1,1
91.89999999999998,864,1,6,2,77.0,2,125.0,1.0,1033.9400000000005,264,2,2
303.43,1025,1,41,1,22.0,3,30.0,1.0,1833.2399999999998,108,2,2
668.78,1994,1,23,0,20.0,3,141.0,1.0,983.6800000000003,169,0,0
270.54,637,0,34,0,20.0,3,139.0,1.0,269.77999999999975,199,1,1
247.93,1499,1,16,1,37.0,1,79.0,1.0,9801.48,181,2,2
34.670000000000016,759,1,6,2,19.0,3,71.0,1.0,888.6000000000004,314,1,1
326.03,842,0,27,2,18.0,3,137.0,1.0,290.2399999999998,322,2,2
148.26,834,1,29,0,25.0,3,57.0,1.0,958.6999999999998,349,1,1
1086.6,932,1,36,2,19.0,3,38.0,1.0,1605.67,264,2,2
373.99,1985,1,34,0,60.0,0,140.0,1.0,8590.5,47,0,0
819.48,1856,1,41,0,25.0,3,26.0,1.0,1804.5,134,0,0
14.0,1655,1,35,0,49.0,1,173.0,1.0,7975.18,183,2,2
57.16,1099,1,8,0,40.0,1,74.0,1.0,222.22000000000025,143,2,2
282.26,1166,1,22,2,37.0,1,278.0,1.0,6857.2,117,2,2
473.2,1417,1,15,2,34.0,0,173.0,1.0,248.52000000000044,247,2,2
192.97,494,1,34,0,59.0,2,140.0,1.0,3019.04,11,1,1
168.99,793,1,3,0,18.0,3,203.0,1.0,1523.5699999999997,218,1,1
1.82000000000005,691,1,37,2,80.0,2,60.0,1.0,5571.39,175,1,1
40.89999999999998,999,1,5,0,55.0,0,37.0,1.0,1514.3400000000001,278,2,2
78.91,426,1,34,2,61.0,0,157.0,1.0,1817.4300000000003,259,1,1
169.97,2323,0,36,0,22.0,3,12.0,1.0,6269.12,169,0,0
17.79000000000002,361,1,17,1,61.0,2,162.0,5.0,2281.9,279,1,1
486.61,2247,0,34,0,48.0,1,130.0,1.0,2006.69,11,0,0
148.13,536,1,31,1,58.0,2,56.0,1.0,2189.38,37,1,1
164.52,2421,1,9,0,61.0,0,162.0,1.0,11036.74,293,0,0
720.89,2383,1,16,0,27.0,3,120.0,1.0,447.0600000000004,218,0,0
268.7,1840,1,25,0,53.0,2,63.0,1.0,2104.74,17,0,0
637.34,1619,1,16,0,51.0,2,278.0,1.0,5183.5,212,2,2
216.76,2104,0,29,2,47.0,1,138.0,1.0,643.6400000000003,192,0,0
418.02,1026,1,20,0,46.0,0,110.0,1.0,11011.86,10,2,2
292.03,1627,0,22,0,46.0,1,154.0,1.0,951.3299999999999,48,2,2
251.4,1226,1,40,0,57.0,2,178.0,1.0,2561.67,279,2,2
184.56,2264,1,41,2,21.0,3,93.0,1.0,1549.27,18,0,0
33.75999999999999,106,1,39,2,26.0,1,227.0,1.0,3253.51,145,1,1
1612.37,1343,1,20,0,65.0,2,173.0,1.0,3910.59,118,2,2
138.68,1084,0,7,1,22.0,3,44.0,1.0,206.19999999999982,136,2,2
42.56,1381,1,14,2,18.0,3,146.0,1.0,4361.44,49,2,2
680.76,396,1,43,1,21.0,3,165.0,1.0,572.9700000000003,161,1,1
53.829999999999984,992,1,3,1,70.0,2,131.0,1.0,4580.59,321,2,2
11.089999999999975,2047,1,5,1,51.0,1,95.0,1.0,2990.05,238,0,0
37.81,1335,1,43,1,63.0,2,195.0,1.0,5208.98,282,2,2
449.18,2430,1,10,2,67.0,2,50.0,1.0,1025.9900000000002,180,0,0
1135.8,1654,1,36,0,30.0,0,250.0,1.0,13534.3,51,2,2
297.6,1843,1,25,2,39.0,0,162.0,1.0,1461.17,206,0,0
683.75,348,1,19,1,32.0,0,106.0,1.0,6333.72,85,1,1
21.399999999999977,273,0,43,2,48.0,1,129.0,1.0,8551.6,357,1,1
315.94,1827,1,29,0,78.0,2,93.0,1.0,4273.99,5,0,0
331.32,1017,1,34,1,61.0,0,137.0,5.0,13054.54,72,2,2
223.76,1468,0,4,1,74.0,2,110.0,1.0,4102.23,273,2,2
216.03,2023,1,4,0,42.0,0,300.0,1.0,10462.77,201,0,0
17.420000000000016,2096,1,9,0,74.0,2,150.0,1.0,6851.31,350,0,0
491.91,64,1,25,2,78.0,2,155.0,1.0,2421.94,166,1,1
350.11,2485,0,33,2,74.0,2,178.0,1.0,4639.04,109,0,0
218.07,2087,1,2,1,23.0,3,243.0,1.0,443.6199999999999,8,0,0
422.14,2160,0,0,1,26.0,3,109.0,1.0,1436.3199999999997,61,0,0
613.21,527,1,40,0,61.0,2,157.0,1.0,3279.12,239,1,1
73.82999999999998,39,1,19,2,69.0,0,69.0,1.0,6020.29,27,1,1
67.32999999999998,693,1,11,2,59.0,1,36.0,1.0,5925.98,48,1,1
26.920000000000016,900,1,16,0,62.0,2,43.000000000000014,1.0,1674.94,53,2,2
18.30000000000001,275,1,23,2,48.0,1,155.0,1.0,3733.52,100,1,1
317.94,167,1,20,0,54.0,1,124.0,1.0,2996.51,317,1,1
179.38,504,1,23,2,40.0,0,173.0,1.0,11666.18,247,1,1
918.95,783,1,43,2,68.0,0,139.0,1.0,7006.46,81,1,1
13.920000000000016,972,1,20,0,37.0,1,209.0,1.0,2735.84,215,2,2
365.43,2201,1,32,0,25.0,3,176.0,1.0,1073.5100000000002,181,0,0
263.59,140,1,9,1,71.0,2,16.0,1.0,6996.35,336,1,1
54.80000000000001,993,1,0,1,34.0,1,140.0,1.0,4943.49,154,2,2
141.49,1754,2,3,2,24.0,3,75.0,1.0,1665.58,360,0,0
31.389999999999986,62,1,40,0,20.0,3,15.0,1.0,998.4899999999998,4,1,1
93.82,1167,1,43,2,39.0,1,176.0,1.0,8422.06,291,2,2
5.7099999999999795,2277,1,40,1,21.0,3,106.0,1.0,1285.42,247,0,0
178.39,1506,1,40,2,34.0,1,98.0,1.0,8469.43,189,2,2
126.91,1551,1,43,0,22.0,3,42.0,1.0,692.6900000000005,108,2,2
36.09000000000003,1101,1,8,1,53.0,0,167.0,1.0,12319.26,96,2,2
91.77000000000001,525,1,29,1,51.0,0,174.0,1.0,9240.73,49,1,1
198.92000000000002,1988,1,43,2,36.0,1,100.0,1.0,2854.66,236,0,0
137.81,2015,1,11,1,58.0,1,44.0,1.0,2631.47,77,0,0
136.88,1303,0,22,1,24.0,3,71.0,1.0,7465.95,270,2,2
133.07,1703,1,34,1,21.0,3,155.0,1.0,1670.9899999999998,138,0,0
1.1399999999999864,1983,1,16,1,43.0,0,137.0,1.0,13913.92,313,0,0
